op3_inventory_target,op3_order_quantity,op3_review_period,op5_inventory_target,op5_capacity_posture,op7_release_period,op9_inventory_target,op9_release_period,op10_dispatch_quantity,op10_dispatch_period,op12_dispatch_quantity,op12_dispatch_period,risk_frequency_scale,risk_impact_scale,demand_level
52662.857142857145,35785.71428571429,228.0,17554.285714285717,2.142857142857143,30.857142857142858,0.0,48.0,2342.857142857143,32.57142857142857,1200.0,12.0,0.9285714285714286,1.7857142857142858,1.5
52662.857142857145,35785.71428571429,228.0,17554.285714285717,2.142857142857143,30.857142857142858,0.0,48.0,2342.857142857143,32.57142857142857,1200.0,32.57142857142857,0.9285714285714286,1.7857142857142858,1.5
52662.857142857145,35785.71428571429,228.0,17554.285714285717,2.142857142857143,30.857142857142858,72000.0,48.0,2342.857142857143,32.57142857142857,1200.0,32.57142857142857,0.9285714285714286,1.7857142857142858,1.5
52662.857142857145,35785.71428571429,228.0,17554.285714285717,2.142857142857143,30.857142857142858,72000.0,48.0,4628.571428571429,32.57142857142857,1200.0,32.57142857142857,0.9285714285714286,1.7857142857142858,1.5
52662.857142857145,35785.71428571429,228.0,17554.285714285717,2.142857142857143,58.285714285714285,72000.0,48.0,4628.571428571429,32.57142857142857,1200.0,32.57142857142857,0.9285714285714286,1.7857142857142858,1.5
122880.0,35785.71428571429,228.0,17554.285714285717,2.142857142857143,58.285714285714285,72000.0,48.0,4628.571428571429,32.57142857142857,1200.0,32.57142857142857,0.9285714285714286,1.7857142857142858,1.5
122880.0,35785.71428571429,228.0,17554.285714285717,2.142857142857143,58.285714285714285,72000.0,48.0,4628.571428571429,32.57142857142857,3485.714285714286,32.57142857142857,0.9285714285714286,1.7857142857142858,1.5
122880.0,35785.71428571429,228.0,17554.285714285717,2.142857142857143,58.285714285714285,72000.0,48.0,4628.571428571429,32.57142857142857,3485.714285714286,32.57142857142857,1.7857142857142858,1.7857142857142858,1.5
122880.0,35785.71428571429,228.0,87771.42857142858,2.142857142857143,58.285714285714285,72000.0,48.0,4628.571428571429,32.57142857142857,3485.714285714286,32.57142857142857,1.7857142857142858,1.7857142857142858,1.5
52662.857142857145,24571.428571428572,120.0,52662.857142857145,1.0,30.857142857142858,36000.00000000001,17.142857142857142,2914.2857142857147,27.42857142857143,1200.0,27.42857142857143,0.7142857142857143,0.7142857142857143,0.9642857142857143
52662.857142857145,24571.428571428572,120.0,122880.0,1.0,30.857142857142858,36000.00000000001,17.142857142857142,2914.2857142857147,27.42857142857143,1200.0,27.42857142857143,0.7142857142857143,0.7142857142857143,0.9642857142857143
52662.857142857145,24571.428571428572,120.0,122880.0,1.0,30.857142857142858,36000.00000000001,17.142857142857142,2914.2857142857147,27.42857142857143,3485.714285714286,27.42857142857143,0.7142857142857143,0.7142857142857143,0.9642857142857143
52662.857142857145,24571.428571428572,120.0,122880.0,1.0,30.857142857142858,108000.00000000001,17.142857142857142,2914.2857142857147,27.42857142857143,3485.714285714286,27.42857142857143,0.7142857142857143,0.7142857142857143,0.9642857142857143
52662.857142857145,24571.428571428572,120.0,122880.0,1.0,30.857142857142858,108000.00000000001,17.142857142857142,2914.2857142857147,27.42857142857143,3485.714285714286,27.42857142857143,0.7142857142857143,0.7142857142857143,1.3928571428571428
52662.857142857145,47000.0,120.0,122880.0,1.0,30.857142857142858,108000.00000000001,17.142857142857142,2914.2857142857147,27.42857142857143,3485.714285714286,27.42857142857143,0.7142857142857143,0.7142857142857143,1.3928571428571428
52662.857142857145,47000.0,120.0,122880.0,1.0,30.857142857142858,108000.00000000001,37.714285714285715,2914.2857142857147,27.42857142857143,3485.714285714286,27.42857142857143,0.7142857142857143,0.7142857142857143,1.3928571428571428
52662.857142857145,47000.0,120.0,122880.0,1.0,30.857142857142858,108000.00000000001,37.714285714285715,5200.0,27.42857142857143,3485.714285714286,27.42857142857143,0.7142857142857143,0.7142857142857143,1.3928571428571428
52662.857142857145,47000.0,120.0,122880.0,1.0,30.857142857142858,108000.00000000001,37.714285714285715,5200.0,27.42857142857143,3485.714285714286,27.42857142857143,1.5714285714285714,0.7142857142857143,1.3928571428571428
52662.857142857145,47000.0,120.0,122880.0,2.142857142857143,30.857142857142858,108000.00000000001,37.714285714285715,5200.0,27.42857142857143,3485.714285714286,27.42857142857143,1.5714285714285714,0.7142857142857143,1.3928571428571428
52662.857142857145,47000.0,120.0,122880.0,2.142857142857143,30.857142857142858,108000.00000000001,37.714285714285715,5200.0,48.0,3485.714285714286,27.42857142857143,1.5714285714285714,0.7142857142857143,1.3928571428571428
52662.857142857145,47000.0,264.0,122880.0,2.142857142857143,30.857142857142858,108000.00000000001,37.714285714285715,5200.0,48.0,3485.714285714286,27.42857142857143,1.5714285714285714,0.7142857142857143,1.3928571428571428
52662.857142857145,47000.0,264.0,122880.0,2.142857142857143,58.285714285714285,108000.00000000001,37.714285714285715,5200.0,48.0,3485.714285714286,27.42857142857143,1.5714285714285714,0.7142857142857143,1.3928571428571428
