cell_id,tape_id,action,ret,service,lost,mass,reserve_issued,r11_hours,transport_hours,threat_sha256
FSC-04,program-f-phase-screen-interdiction_campaign-970047,120,0.2089735423337975,294609764.0,0.0,0.0,0.0,104.13988699444054,149.08646649182012,1316604e714ca104fb9445f9a6401032a15d297dc0410b425e8265ce386a408c
FSC-04,program-f-phase-screen-interdiction_campaign-970047,201,0.1306286606140604,366954326.0,0.0,0.0,17394.0,77.61301306999091,424.68669177984015,1316604e714ca104fb9445f9a6401032a15d297dc0410b425e8265ce386a408c
FSC-04,program-f-phase-screen-interdiction_campaign-970047,210,0.1490134810904153,368132562.0,0.0,0.0,0.0,77.61301306999091,247.48516474362327,1316604e714ca104fb9445f9a6401032a15d297dc0410b425e8265ce386a408c
FSC-04,program-f-phase-screen-mission_surge-970048,012,0.21245586558606647,356386028.0,0.0,0.0,25257.0,521.7886760368754,0,36c6f1e07883a085ce5189f8f43f86bec5c6773a3702822de78e288ba7e96676
FSC-04,program-f-phase-screen-mission_surge-970048,021,0.21245586558606647,356386028.0,0.0,0.0,25257.0,521.7886760368754,0,36c6f1e07883a085ce5189f8f43f86bec5c6773a3702822de78e288ba7e96676
FSC-04,program-f-phase-screen-mission_surge-970048,102,0.2253036733154747,336983280.0,0.0,0.0,25257.0,199.65785745378219,0,36c6f1e07883a085ce5189f8f43f86bec5c6773a3702822de78e288ba7e96676
FSC-04,program-f-phase-screen-mission_surge-970048,111,0.2253036733154747,336983280.0,0.0,0.0,25257.0,199.65785745378219,0,36c6f1e07883a085ce5189f8f43f86bec5c6773a3702822de78e288ba7e96676
FSC-04,program-f-phase-screen-mission_surge-970048,120,0.21973674247321173,339777929.0,0.0,0.0,0.0,199.65785745378219,0,36c6f1e07883a085ce5189f8f43f86bec5c6773a3702822de78e288ba7e96676
FSC-04,program-f-phase-screen-mission_surge-970048,201,0.16670465851751246,396080030.0,0.0,0.0,25257.0,135.94363595762073,0,36c6f1e07883a085ce5189f8f43f86bec5c6773a3702822de78e288ba7e96676
FSC-04,program-f-phase-screen-mission_surge-970048,210,0.1653075602832859,399148251.0,0.0,0.0,0.0,135.94363595762073,0,36c6f1e07883a085ce5189f8f43f86bec5c6773a3702822de78e288ba7e96676
FSC-05,program-f-phase-screen-equipment_pressure-970049,002,0.29085001847883746,326497818.0,0.0,0.0,19687.0,122.41993188573804,5.817731563458848,bdaa072043be3dcd98d0096a34353c32d49f78a6bdfad18f6c30f39c7bef6245
FSC-05,program-f-phase-screen-equipment_pressure-970049,011,0.29085001847883746,326497818.0,0.0,0.0,19687.0,122.41993188573804,5.817731563458848,bdaa072043be3dcd98d0096a34353c32d49f78a6bdfad18f6c30f39c7bef6245
FSC-05,program-f-phase-screen-equipment_pressure-970049,020,0.29490909581216146,328898106.0,0.0,0.0,0.0,122.41993188573804,5.817731563458848,bdaa072043be3dcd98d0096a34353c32d49f78a6bdfad18f6c30f39c7bef6245
FSC-05,program-f-phase-screen-equipment_pressure-970049,101,0.3289398862962249,317209440.0,0.0,0.0,19687.0,55.621197960982784,5.817731563458848,bdaa072043be3dcd98d0096a34353c32d49f78a6bdfad18f6c30f39c7bef6245
FSC-05,program-f-phase-screen-equipment_pressure-970049,110,0.3277963943797297,319537416.0,0.0,0.0,0.0,55.621197960982784,5.817731563458848,bdaa072043be3dcd98d0096a34353c32d49f78a6bdfad18f6c30f39c7bef6245
FSC-05,program-f-phase-screen-equipment_pressure-970049,200,0.22431264819247787,393767992.0,0.0,0.0,0.0,45.19509872220975,5.817731563458848,bdaa072043be3dcd98d0096a34353c32d49f78a6bdfad18f6c30f39c7bef6245
FSC-05,program-f-phase-screen-interdiction_campaign-970050,002,0.2889027434967784,314995441.0,0.0,0.0,24874.0,175.10181958792373,21.93494334738966,6e0f2bb512edb8665092e81d55d8665c2980a734f58eb90ea2febe9e467154ac
FSC-05,program-f-phase-screen-interdiction_campaign-970050,011,0.2889027434967784,314995441.0,0.0,0.0,24874.0,175.10181958792373,12.064218841064314,6e0f2bb512edb8665092e81d55d8665c2980a734f58eb90ea2febe9e467154ac
FSC-05,program-f-phase-screen-interdiction_campaign-970050,020,0.2888761705552597,317314777.0,0.0,0.0,0.0,175.10181958792373,6.580483004216897,6e0f2bb512edb8665092e81d55d8665c2980a734f58eb90ea2febe9e467154ac
FSC-05,program-f-phase-screen-interdiction_campaign-970050,101,0.3028610402882797,303818272.0,0.0,0.0,24874.0,70.94189109277764,21.93494334738966,6e0f2bb512edb8665092e81d55d8665c2980a734f58eb90ea2febe9e467154ac
FSC-05,program-f-phase-screen-interdiction_campaign-970050,110,0.29921685413643645,305484280.0,0.0,0.0,0.0,70.94189109277764,12.064218841064314,6e0f2bb512edb8665092e81d55d8665c2980a734f58eb90ea2febe9e467154ac
FSC-05,program-f-phase-screen-interdiction_campaign-970050,200,0.2270505193880244,381436867.0,3.0,0.0,0.0,51.20635083014426,21.93494334738966,6e0f2bb512edb8665092e81d55d8665c2980a734f58eb90ea2febe9e467154ac
FSC-05,program-f-phase-screen-mission_surge-970051,002,0.2938579084247265,304785459.0,0.0,0.0,22591.0,124.32434255272064,38.80352759455046,4039acee5f6ebd845b818ad3d9af71d60b72cd5acd045505c5013329fdaf270d
FSC-05,program-f-phase-screen-mission_surge-970051,011,0.2938580639619355,304785459.0,0.0,0.0,22591.0,124.32434255272064,21.341940177002755,4039acee5f6ebd845b818ad3d9af71d60b72cd5acd045505c5013329fdaf270d
FSC-05,program-f-phase-screen-mission_surge-970051,020,0.2872749693370074,306999099.0,0.0,0.0,0.0,124.32434255272064,11.641058278365138,4039acee5f6ebd845b818ad3d9af71d60b72cd5acd045505c5013329fdaf270d
FSC-05,program-f-phase-screen-mission_surge-970051,101,0.3080445636380433,289571834.0,0.0,0.0,22591.0,54.850412483294285,38.80352759455046,4039acee5f6ebd845b818ad3d9af71d60b72cd5acd045505c5013329fdaf270d
FSC-05,program-f-phase-screen-mission_surge-970051,110,0.29595017035962395,291842906.0,0.0,0.0,0.0,54.850412483294285,21.341940177002755,4039acee5f6ebd845b818ad3d9af71d60b72cd5acd045505c5013329fdaf270d
FSC-05,program-f-phase-screen-mission_surge-970051,200,0.23335949494376262,364126043.0,0.0,0.0,0.0,41.69520896556248,38.80352759455046,4039acee5f6ebd845b818ad3d9af71d60b72cd5acd045505c5013329fdaf270d
FSC-05,program-f-phase-screen-equipment_pressure-970052,002,0.587189845218104,334634946.0,0.0,0.0,20074.0,125.50011021905308,0,ef0457f779aa6f192e9f587d78a89f9c4a1a7f4d7f026993dfbb92f45646233e
FSC-05,program-f-phase-screen-equipment_pressure-970052,011,0.587189845218104,334634946.0,0.0,0.0,20074.0,125.50011021905308,0,ef0457f779aa6f192e9f587d78a89f9c4a1a7f4d7f026993dfbb92f45646233e
FSC-05,program-f-phase-screen-equipment_pressure-970052,020,0.3277450014191592,336012265.0,0.0,0.0,0.0,125.50011021905308,0,ef0457f779aa6f192e9f587d78a89f9c4a1a7f4d7f026993dfbb92f45646233e
FSC-05,program-f-phase-screen-equipment_pressure-970052,101,0.33039439898757306,325865926.0,0.0,0.0,20074.0,56.33203436172475,0,ef0457f779aa6f192e9f587d78a89f9c4a1a7f4d7f026993dfbb92f45646233e
FSC-05,program-f-phase-screen-equipment_pressure-970052,110,0.3356644292577725,327233816.0,0.0,0.0,0.0,56.33203436172475,0,ef0457f779aa6f192e9f587d78a89f9c4a1a7f4d7f026993dfbb92f45646233e
FSC-05,program-f-phase-screen-equipment_pressure-970052,200,0.2792350278365862,400693765.0,0.0,0.0,0.0,42.91463820669499,0,ef0457f779aa6f192e9f587d78a89f9c4a1a7f4d7f026993dfbb92f45646233e
FSC-05,program-f-phase-screen-interdiction_campaign-970053,002,0.30076847591076294,338511092.0,0.0,0.0,22538.0,169.69419766594274,209.63683079977986,12978e5bbbc28405b16c6002610f0bd857ef693137b42a07e3e75ad5c6aa9f90
FSC-05,program-f-phase-screen-interdiction_campaign-970053,011,0.3034687903219168,341428860.0,0.0,0.0,22538.0,169.69419766594274,115.75025693987892,12978e5bbbc28405b16c6002610f0bd857ef693137b42a07e3e75ad5c6aa9f90
FSC-05,program-f-phase-screen-interdiction_campaign-970053,020,0.310303041325717,343417638.0,0.0,0.0,0.0,169.69419766594274,63.59104923993396,12978e5bbbc28405b16c6002610f0bd857ef693137b42a07e3e75ad5c6aa9f90
FSC-05,program-f-phase-screen-interdiction_campaign-970053,101,0.3222888740453014,321529843.0,0.0,0.0,22538.0,73.0734625325835,209.63683079977986,12978e5bbbc28405b16c6002610f0bd857ef693137b42a07e3e75ad5c6aa9f90
FSC-05,program-f-phase-screen-interdiction_campaign-970053,110,0.33449009964415655,328166933.0,0.0,0.0,0.0,73.0734625325835,115.75025693987892,12978e5bbbc28405b16c6002610f0bd857ef693137b42a07e3e75ad5c6aa9f90
FSC-05,program-f-phase-screen-interdiction_campaign-970053,200,0.23940436749149097,393506837.0,0.0,0.0,0.0,51.873271837687014,209.63683079977986,12978e5bbbc28405b16c6002610f0bd857ef693137b42a07e3e75ad5c6aa9f90
FSC-05,program-f-phase-screen-mission_surge-970054,002,0.2929190501126737,324464730.0,0.0,0.0,22162.0,110.63548702182652,69.85030561060215,df9b3d57607c2779603fed808772c0aa8b2eb3f78d95395043decc27934d910f
FSC-05,program-f-phase-screen-mission_surge-970054,011,0.2988012154662427,325748822.0,0.0,0.0,22162.0,110.63548702182652,38.41766808583119,df9b3d57607c2779603fed808772c0aa8b2eb3f78d95395043decc27934d910f
FSC-05,program-f-phase-screen-mission_surge-970054,020,0.28099915188966534,352351829.0,0.0,0.0,0.0,110.63548702182652,20.955091683180644,df9b3d57607c2779603fed808772c0aa8b2eb3f78d95395043decc27934d910f
FSC-05,program-f-phase-screen-mission_surge-970054,101,0.27254940379535836,322093852.0,0.0,0.0,24788.0,43.72856593360371,69.85030561060215,df9b3d57607c2779603fed808772c0aa8b2eb3f78d95395043decc27934d910f
FSC-05,program-f-phase-screen-mission_surge-970054,110,0.2755146055308543,346701720.0,0.0,0.0,0.0,43.72856593360371,38.41766808583119,df9b3d57607c2779603fed808772c0aa8b2eb3f78d95395043decc27934d910f
FSC-05,program-f-phase-screen-mission_surge-970054,200,0.2198553057551098,422405849.0,0.0,0.0,0.0,31.839791508655626,69.85030561060215,df9b3d57607c2779603fed808772c0aa8b2eb3f78d95395043decc27934d910f
FSC-05,program-f-phase-screen-equipment_pressure-970055,002,0.28748425534790467,291923818.0,0.0,0.0,2727.0,202.14641617147038,254.1054890335937,8059e95cff6f15ee231856c233f99883fa181e4448ac967b895699342fe814c7
FSC-05,program-f-phase-screen-equipment_pressure-970055,011,0.3081392522329389,289823855.0,0.0,0.0,2727.0,202.14641617147038,139.75801896847653,8059e95cff6f15ee231856c233f99883fa181e4448ac967b895699342fe814c7
FSC-05,program-f-phase-screen-equipment_pressure-970055,020,0.32194466663674537,289610799.0,0.0,0.0,0.0,202.14641617147038,76.23164671007811,8059e95cff6f15ee231856c233f99883fa181e4448ac967b895699342fe814c7
FSC-05,program-f-phase-screen-equipment_pressure-970055,101,0.279452253051387,283173083.0,0.0,0.0,2727.0,76.6906654816676,254.1054890335937,8059e95cff6f15ee231856c233f99883fa181e4448ac967b895699342fe814c7
FSC-05,program-f-phase-screen-equipment_pressure-970055,110,0.3028710229600696,281585464.0,0.0,0.0,0.0,76.6906654816676,139.75801896847653,8059e95cff6f15ee231856c233f99883fa181e4448ac967b895699342fe814c7
FSC-05,program-f-phase-screen-equipment_pressure-970055,200,0.24605588124159364,343277161.0,0.0,0.0,0.0,53.19230424290094,254.1054890335937,8059e95cff6f15ee231856c233f99883fa181e4448ac967b895699342fe814c7
FSC-05,program-f-phase-screen-interdiction_campaign-970056,002,0.23669303231724617,341605300.0,0.0,0.0,24821.0,198.94545585754238,0,a2208dcd787e4847fb87a4791f5a323c36b512175ea7dc114f409ad05bba5e16
FSC-05,program-f-phase-screen-interdiction_campaign-970056,011,0.23669303231724617,341605300.0,0.0,0.0,24821.0,198.94545585754238,0,a2208dcd787e4847fb87a4791f5a323c36b512175ea7dc114f409ad05bba5e16
FSC-05,program-f-phase-screen-interdiction_campaign-970056,020,0.23570105814992037,344016703.0,0.0,0.0,0.0,198.94545585754238,0,a2208dcd787e4847fb87a4791f5a323c36b512175ea7dc114f409ad05bba5e16
FSC-05,program-f-phase-screen-interdiction_campaign-970056,101,0.2525110687891954,321526827.0,0.0,0.0,24821.0,75.10470392943762,0,a2208dcd787e4847fb87a4791f5a323c36b512175ea7dc114f409ad05bba5e16
FSC-05,program-f-phase-screen-interdiction_campaign-970056,110,0.2457974788061765,323945595.0,0.0,0.0,0.0,75.10470392943762,0,a2208dcd787e4847fb87a4791f5a323c36b512175ea7dc114f409ad05bba5e16
FSC-05,program-f-phase-screen-interdiction_campaign-970056,200,0.1882687339955716,393703725.0,0.0,0.0,0.0,52.89715837907523,0,a2208dcd787e4847fb87a4791f5a323c36b512175ea7dc114f409ad05bba5e16
FSC-05,program-f-phase-screen-mission_surge-970057,002,0.39546032785300567,250871446.0,0.0,0.0,4903.0,121.7532881720769,407.14917995546887,e8424cfdb4c506feb5470d25de6a9c7e1ee1622a246f6e2fc89f77c1b6e02a30
FSC-05,program-f-phase-screen-mission_surge-970057,011,0.4015768832348759,248413500.0,0.0,0.0,4903.0,121.7532881720769,224.38204897550787,e8424cfdb4c506feb5470d25de6a9c7e1ee1622a246f6e2fc89f77c1b6e02a30
FSC-05,program-f-phase-screen-mission_surge-970057,020,0.40240132825472374,247629070.0,0.0,0.0,0.0,121.7532881720769,122.84475398664065,e8424cfdb4c506feb5470d25de6a9c7e1ee1622a246f6e2fc89f77c1b6e02a30
FSC-05,program-f-phase-screen-mission_surge-970057,101,0.38016517073584016,246296051.0,0.0,0.0,4903.0,57.885390577438265,407.14917995546887,e8424cfdb4c506feb5470d25de6a9c7e1ee1622a246f6e2fc89f77c1b6e02a30
FSC-05,program-f-phase-screen-mission_surge-970057,110,0.389810810122243,243569015.0,0.0,0.0,0.0,57.885390577438265,224.38204897550787,e8424cfdb4c506feb5470d25de6a9c7e1ee1622a246f6e2fc89f77c1b6e02a30
FSC-05,program-f-phase-screen-mission_surge-970057,200,0.3083988450204874,323203380.0,0.0,0.0,0.0,45.41178517758159,407.14917995546887,e8424cfdb4c506feb5470d25de6a9c7e1ee1622a246f6e2fc89f77c1b6e02a30
FSC-05,program-f-phase-screen-equipment_pressure-970058,002,0.3536348289635849,318307458.0,0.0,0.0,12574.0,187.48338794559965,150.26112277063834,59670d08578f76bcdfd90d677355c9e5489af413b254d9e7e5857be78255a85f
FSC-05,program-f-phase-screen-equipment_pressure-970058,011,0.3719743376253869,318674583.0,0.0,0.0,12574.0,187.48338794559965,82.64361752385109,59670d08578f76bcdfd90d677355c9e5489af413b254d9e7e5857be78255a85f
FSC-05,program-f-phase-screen-equipment_pressure-970058,020,0.36946414894699986,320787433.0,0.0,0.0,0.0,187.48338794559965,45.0783368311915,59670d08578f76bcdfd90d677355c9e5489af413b254d9e7e5857be78255a85f
FSC-05,program-f-phase-screen-equipment_pressure-970058,101,0.3704156503430261,296707604.0,0.0,0.0,12574.0,72.0111792021745,150.26112277063834,59670d08578f76bcdfd90d677355c9e5489af413b254d9e7e5857be78255a85f
FSC-05,program-f-phase-screen-equipment_pressure-970058,110,0.37302003200874395,297756459.0,0.0,0.0,0.0,72.0111792021745,82.64361752385109,59670d08578f76bcdfd90d677355c9e5489af413b254d9e7e5857be78255a85f
FSC-05,program-f-phase-screen-equipment_pressure-970058,200,0.2758383145158517,365089816.0,0.0,0.0,0.0,51.35834455051496,150.26112277063834,59670d08578f76bcdfd90d677355c9e5489af413b254d9e7e5857be78255a85f
FSC-05,program-f-phase-screen-interdiction_campaign-970059,002,0.28564749463362604,304497362.0,0.0,0.0,3677.0,170.7308450803405,456.9000746485258,3a95ffd8cb9063382246680f17f1930422c28027f4e47aa14910bd713b20d14e
FSC-05,program-f-phase-screen-interdiction_campaign-970059,011,0.2962010750705699,301625034.0,0.0,0.0,3677.0,170.7308450803405,251.29504105668923,3a95ffd8cb9063382246680f17f1930422c28027f4e47aa14910bd713b20d14e
FSC-05,program-f-phase-screen-interdiction_campaign-970059,020,0.2794983042890654,344043090.0,0.0,0.0,0.0,170.7308450803405,137.07002239455772,3a95ffd8cb9063382246680f17f1930422c28027f4e47aa14910bd713b20d14e
FSC-05,program-f-phase-screen-interdiction_campaign-970059,101,0.2845525307092896,288773800.0,0.0,0.0,3677.0,69.32088369206824,456.9000746485258,3a95ffd8cb9063382246680f17f1930422c28027f4e47aa14910bd713b20d14e
FSC-05,program-f-phase-screen-interdiction_campaign-970059,110,0.3108436977087713,288846536.0,0.0,0.0,0.0,69.32088369206824,251.29504105668923,3a95ffd8cb9063382246680f17f1930422c28027f4e47aa14910bd713b20d14e
FSC-05,program-f-phase-screen-interdiction_campaign-970059,200,0.22767781054858927,354835328.0,0.0,0.0,0.0,47.06514860887616,456.9000746485258,3a95ffd8cb9063382246680f17f1930422c28027f4e47aa14910bd713b20d14e
FSC-05,program-f-phase-screen-mission_surge-970060,002,0.3170636676676423,285537148.0,0.0,0.0,12316.0,211.89029336722737,111.98546339834353,078a753a56784babe3996ac1f4ba6b832cc5d73c00c7e7de4812205bb83c4368
FSC-05,program-f-phase-screen-mission_surge-970060,011,0.33187164393784,286015060.0,0.0,0.0,12316.0,211.89029336722737,61.59200486908894,078a753a56784babe3996ac1f4ba6b832cc5d73c00c7e7de4812205bb83c4368
FSC-05,program-f-phase-screen-mission_surge-970060,020,0.32239735208492065,287832822.0,0.0,0.0,0.0,211.89029336722737,33.595639019503054,078a753a56784babe3996ac1f4ba6b832cc5d73c00c7e7de4812205bb83c4368
FSC-05,program-f-phase-screen-mission_surge-970060,101,0.32677629952814363,269901279.0,0.0,0.0,12316.0,81.60553428127922,111.98546339834353,078a753a56784babe3996ac1f4ba6b832cc5d73c00c7e7de4812205bb83c4368
FSC-05,program-f-phase-screen-mission_surge-970060,110,0.3366058755945359,276058146.0,0.0,0.0,0.0,81.60553428127922,61.59200486908894,078a753a56784babe3996ac1f4ba6b832cc5d73c00c7e7de4812205bb83c4368
FSC-05,program-f-phase-screen-mission_surge-970060,200,0.2582445545755126,346241285.0,0.0,0.0,0.0,57.557215363276235,111.98546339834353,078a753a56784babe3996ac1f4ba6b832cc5d73c00c7e7de4812205bb83c4368
FSC-06,program-f-phase-screen-equipment_pressure-970061,012,0.2835567062787434,311176844.0,0.0,0.0,14694.0,155.46399172648742,27.277113908159563,95a031a15b9565b08aba8720f712130c4094c9b2ed1b67ad28339a6aee221311
FSC-06,program-f-phase-screen-equipment_pressure-970061,021,0.2837159646836843,311289036.0,0.0,0.0,14694.0,155.46399172648742,14.87842576808703,95a031a15b9565b08aba8720f712130c4094c9b2ed1b67ad28339a6aee221311
FSC-06,program-f-phase-screen-equipment_pressure-970061,102,0.31488452890365026,306037729.0,0.0,0.0,14694.0,65.69951570980993,49.594752560290104,95a031a15b9565b08aba8720f712130c4094c9b2ed1b67ad28339a6aee221311
FSC-06,program-f-phase-screen-equipment_pressure-970061,111,0.3128801470874484,306003443.0,0.0,0.0,14694.0,65.69951570980993,27.277113908159563,95a031a15b9565b08aba8720f712130c4094c9b2ed1b67ad28339a6aee221311
FSC-06,program-f-phase-screen-equipment_pressure-970061,120,0.31398064827081434,307427263.0,0.0,0.0,2410.0,65.69951570980993,14.87842576808703,95a031a15b9565b08aba8720f712130c4094c9b2ed1b67ad28339a6aee221311
FSC-06,program-f-phase-screen-equipment_pressure-970061,201,0.24529245676245298,370295684.0,0.0,0.0,14694.0,50.36786639522405,49.594752560290104,95a031a15b9565b08aba8720f712130c4094c9b2ed1b67ad28339a6aee221311
FSC-06,program-f-phase-screen-equipment_pressure-970061,210,0.24459218120153,371306940.0,0.0,0.0,2410.0,50.36786639522405,27.277113908159563,95a031a15b9565b08aba8720f712130c4094c9b2ed1b67ad28339a6aee221311
FSC-06,program-f-phase-screen-interdiction_campaign-970062,012,0.4079873010903075,250336697.0,0.0,0.0,3016.0,92.5390617992191,323.98732117083273,e641d7ec1e4ee3fa3194e533b80693f4c17fc4a8d4457e7658553d9a66e52af6
FSC-06,program-f-phase-screen-interdiction_campaign-970062,021,0.4374133046182686,249236890.0,0.0,0.0,3016.0,92.5390617992191,177.17490245681785,e641d7ec1e4ee3fa3194e533b80693f4c17fc4a8d4457e7658553d9a66e52af6
FSC-06,program-f-phase-screen-interdiction_campaign-970062,102,0.39067142118220444,250430858.0,0.0,0.0,3016.0,36.12954191812214,588.455432527374,e641d7ec1e4ee3fa3194e533b80693f4c17fc4a8d4457e7658553d9a66e52af6
FSC-06,program-f-phase-screen-interdiction_campaign-970062,111,0.4146223922287525,246880922.0,0.0,0.0,3016.0,36.12954191812214,323.98732117083273,e641d7ec1e4ee3fa3194e533b80693f4c17fc4a8d4457e7658553d9a66e52af6
FSC-06,program-f-phase-screen-interdiction_campaign-970062,120,0.44585846903590526,234014473.0,0.0,0.0,0.0,36.12954191812214,177.17490245681785,e641d7ec1e4ee3fa3194e533b80693f4c17fc4a8d4457e7658553d9a66e52af6
FSC-06,program-f-phase-screen-interdiction_campaign-970062,201,0.28845009557845913,324142180.0,0.0,0.0,3016.0,26.765121689244538,588.455432527374,e641d7ec1e4ee3fa3194e533b80693f4c17fc4a8d4457e7658553d9a66e52af6
FSC-06,program-f-phase-screen-interdiction_campaign-970062,210,0.2990595724608685,315680294.0,0.0,0.0,0.0,26.765121689244538,323.98732117083273,e641d7ec1e4ee3fa3194e533b80693f4c17fc4a8d4457e7658553d9a66e52af6
FSC-06,program-f-phase-screen-mission_surge-970063,012,0.3169502499659119,324302643.0,0.0,0.0,22424.0,178.82533497125,117.11467682233771,4237b83b04b52aed2c0a9a19b63ec414dc930d27992bad13db4ef2dbcbacc195
FSC-06,program-f-phase-screen-mission_surge-970063,021,0.3210387498054742,325003526.0,0.0,0.0,22508.0,178.82533497125,63.880732812184206,4237b83b04b52aed2c0a9a19b63ec414dc930d27992bad13db4ef2dbcbacc195
FSC-06,program-f-phase-screen-mission_surge-970063,102,0.32704597063656743,312220389.0,0.0,0.0,22396.0,73.68461266895957,212.93577604061406,4237b83b04b52aed2c0a9a19b63ec414dc930d27992bad13db4ef2dbcbacc195
FSC-06,program-f-phase-screen-mission_surge-970063,111,0.3158056060702774,315142192.0,0.0,0.0,22424.0,73.68461266895957,117.11467682233771,4237b83b04b52aed2c0a9a19b63ec414dc930d27992bad13db4ef2dbcbacc195
FSC-06,program-f-phase-screen-mission_surge-970063,120,0.31537363271729135,318356819.0,0.0,0.0,0.0,73.68461266895957,63.880732812184206,4237b83b04b52aed2c0a9a19b63ec414dc930d27992bad13db4ef2dbcbacc195
FSC-06,program-f-phase-screen-mission_surge-970063,201,0.25787206110218164,375224388.0,0.0,0.0,22396.0,51.58424997635969,212.93577604061406,4237b83b04b52aed2c0a9a19b63ec414dc930d27992bad13db4ef2dbcbacc195
FSC-06,program-f-phase-screen-mission_surge-970063,210,0.2604432831732218,380053923.0,0.0,0.0,0.0,51.58424997635969,117.11467682233771,4237b83b04b52aed2c0a9a19b63ec414dc930d27992bad13db4ef2dbcbacc195
FSC-06,program-f-phase-screen-equipment_pressure-970064,012,0.3929191308633707,278450816.0,0.0,0.0,17274.0,55.64805158032654,116.83435556230403,d7e2327b8c1d6fdae9b38835b85a4d61341e3f536c6982dbe827a620a0cb6963
FSC-06,program-f-phase-screen-equipment_pressure-970064,021,0.392970177425676,278594877.0,0.0,0.0,17274.0,55.64805158032654,63.727830306711276,d7e2327b8c1d6fdae9b38835b85a4d61341e3f536c6982dbe827a620a0cb6963
FSC-06,program-f-phase-screen-equipment_pressure-970064,102,0.3753871615181674,275795280.0,0.0,0.0,14841.0,23.869532053204516,212.42610102237094,d7e2327b8c1d6fdae9b38835b85a4d61341e3f536c6982dbe827a620a0cb6963
FSC-06,program-f-phase-screen-equipment_pressure-970064,111,0.390483409160668,277617455.0,0.0,0.0,17274.0,23.869532053204516,116.83435556230403,d7e2327b8c1d6fdae9b38835b85a4d61341e3f536c6982dbe827a620a0cb6963
FSC-06,program-f-phase-screen-equipment_pressure-970064,120,0.39238690415995414,279238639.0,0.0,0.0,0.0,23.869532053204516,63.727830306711276,d7e2327b8c1d6fdae9b38835b85a4d61341e3f536c6982dbe827a620a0cb6963
FSC-06,program-f-phase-screen-equipment_pressure-970064,201,0.29078840907174447,350601477.0,0.0,0.0,14841.0,19.886891610996415,212.42610102237094,d7e2327b8c1d6fdae9b38835b85a4d61341e3f536c6982dbe827a620a0cb6963
FSC-06,program-f-phase-screen-equipment_pressure-970064,210,0.3030515435974848,353816136.0,0.0,0.0,0.0,19.886891610996415,116.83435556230403,d7e2327b8c1d6fdae9b38835b85a4d61341e3f536c6982dbe827a620a0cb6963
FSC-06,program-f-phase-screen-interdiction_campaign-970065,012,0.263251090546736,335015402.0,0.0,0.0,27272.0,151.32629655110966,1.1628633337161696,fa54a8e96ce4b860ba93558a35a5f7141fdc4797790cd3a13d0ff9f25ea79136
FSC-06,program-f-phase-screen-interdiction_campaign-970065,021,0.263251090546736,335015402.0,0.0,0.0,27272.0,151.32629655110966,1.0,fa54a8e96ce4b860ba93558a35a5f7141fdc4797790cd3a13d0ff9f25ea79136
FSC-06,program-f-phase-screen-interdiction_campaign-970065,102,0.26290222502719685,329235811.0,0.0,0.0,27272.0,64.8957297397156,2.114296970393035,fa54a8e96ce4b860ba93558a35a5f7141fdc4797790cd3a13d0ff9f25ea79136
FSC-06,program-f-phase-screen-interdiction_campaign-970065,111,0.26290222502719685,329235811.0,0.0,0.0,27272.0,64.8957297397156,1.1628633337161696,fa54a8e96ce4b860ba93558a35a5f7141fdc4797790cd3a13d0ff9f25ea79136
FSC-06,program-f-phase-screen-interdiction_campaign-970065,120,0.25759907438206475,330064963.0,0.0,0.0,0.0,64.8957297397156,1.0,fa54a8e96ce4b860ba93558a35a5f7141fdc4797790cd3a13d0ff9f25ea79136
FSC-06,program-f-phase-screen-interdiction_campaign-970065,201,0.19315490099609992,406458188.0,1.0,0.0,27272.0,47.966675234272245,2.114296970393035,fa54a8e96ce4b860ba93558a35a5f7141fdc4797790cd3a13d0ff9f25ea79136
FSC-06,program-f-phase-screen-interdiction_campaign-970065,210,0.18250838140800726,408975524.0,1.0,0.0,0.0,47.966675234272245,1.1628633337161696,fa54a8e96ce4b860ba93558a35a5f7141fdc4797790cd3a13d0ff9f25ea79136
FSC-06,program-f-phase-screen-mission_surge-970066,012,0.23767867353332603,327028323.0,0.0,0.0,20262.0,239.71500549551712,14.238487280637473,58125803697b8f0abcb68443897699b540b58f121ec30710ae5ebeaa5bdb28d8
FSC-06,program-f-phase-screen-mission_surge-970066,021,0.23768112231511349,327021051.0,0.0,0.0,20262.0,239.71500549551712,7.766447607620439,58125803697b8f0abcb68443897699b540b58f121ec30710ae5ebeaa5bdb28d8
FSC-06,program-f-phase-screen-mission_surge-970066,102,0.25106915485770204,315091735.0,0.0,0.0,20262.0,97.93038656377546,25.88815869206813,58125803697b8f0abcb68443897699b540b58f121ec30710ae5ebeaa5bdb28d8
FSC-06,program-f-phase-screen-mission_surge-970066,111,0.25107693465730097,315062647.0,0.0,0.0,20262.0,97.93038656377546,14.238487280637473,58125803697b8f0abcb68443897699b540b58f121ec30710ae5ebeaa5bdb28d8
FSC-06,program-f-phase-screen-mission_surge-970066,120,0.23890527974840603,317516917.0,0.0,0.0,0.0,97.93038656377546,7.766447607620439,58125803697b8f0abcb68443897699b540b58f121ec30710ae5ebeaa5bdb28d8
