phase,risk_level,policy,algo,reward_mode,reward_family,frame_stack,observation_version,seed,episode,eval_seed,w_bo,w_cost,w_disr,step,shifts_active,fill_rate,backorder_rate,disruption_fraction,reward,service_loss
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,114,2,0.47566065192222595,0.5243393778800964,0.0,1.4059462453430849,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,115,3,0.47999998927116394,0.5199999809265137,0.0,1.403429328366462,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,116,2,0.4870041012763977,0.5129958987236023,0.0,1.4007493260660964,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,117,3,0.48575305938720703,0.514246940612793,0.0,1.3980692053656187,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,118,2,0.491251677274704,0.5087482929229736,0.0,1.3955255953079717,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,119,3,0.49399200081825256,0.5060080289840698,0.0,1.3931848322346976,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,120,2,0.49668875336647034,0.503311276435852,0.0,1.3907412227263338,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,121,2,0.5019710659980774,0.4980289041996002,0.0,1.3883158326554643,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,122,3,0.5045632123947144,0.49543675780296326,0.0,1.3859649107932315,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,123,2,0.5045278072357178,0.4954721927642822,0.0,1.383541778353505,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,124,2,0.5083440542221069,0.49165597558021545,0.0,1.38120129139648,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,125,2,0.5095541477203369,0.4904458522796631,0.0,1.3787892741310177,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,126,2,0.5056890249252319,0.49431100487709045,0.0,1.3764009120669471,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,127,2,0.5043914914131165,0.49560853838920593,0.0,1.3741102732200519,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,128,2,0.5080946683883667,0.4919053614139557,0.0,1.3717649088651076,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,129,2,0.5142150521278381,0.4857849180698395,0.0,1.3692595455987724,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,130,3,0.5141104459762573,0.48588958382606506,0.0,1.3669120314410779,0.0
proof_increased,increased,ppo,ppo,ReT_garrido2024_raw,resilience_index,1,v1,11,1,80011,1.0,0.02,0.0,131,2,0.5188794136047363,0.48112058639526367,0.0,1.3646808957182606,0.0
