family,state_id,tape_id,decision_week,prefix,horizon_weeks,action,ret_excel,service_loss,lost_orders,resource,mass_residual
dispatch,dispatch|1100037|w12|pFAST,1100037,12,FAST,4,THESIS,0.005400921966498757,77043426.0,0.0,28.0,0.0
dispatch,dispatch|1100037|w12|pFAST,1100037,12,FAST,4,SLOW,0.005378299798188135,82721298.0,0.0,14.0,0.0
dispatch,dispatch|1100037|w12|pFAST,1100037,12,FAST,8,FAST,0.005576390093470454,108509094.0,0.0,112.0,0.0
dispatch,dispatch|1100037|w12|pFAST,1100037,12,FAST,8,THESIS,0.0055689930529271075,108911880.0,0.0,56.0,0.0
dispatch,dispatch|1100037|w12|pFAST,1100037,12,FAST,8,SLOW,0.005549936637812632,134387934.0,0.0,28.0,0.0
dispatch,dispatch|1100037|w24|pTHESIS,1100037,24,THESIS,4,FAST,0.00532913541422853,189249372.0,0.0,56.0,0.0
dispatch,dispatch|1100037|w24|pTHESIS,1100037,24,THESIS,4,THESIS,0.005327057992423607,189619020.0,0.0,28.0,0.0
dispatch,dispatch|1100037|w24|pTHESIS,1100037,24,THESIS,4,SLOW,0.005363381911119269,194724156.0,0.0,14.0,0.0
dispatch,dispatch|1100037|w24|pTHESIS,1100037,24,THESIS,8,FAST,0.005402099011593085,230940306.0,0.0,112.0,0.0
dispatch,dispatch|1100037|w24|pTHESIS,1100037,24,THESIS,8,THESIS,0.005381507594405613,232132572.0,0.0,56.0,0.0
dispatch,dispatch|1100037|w24|pTHESIS,1100037,24,THESIS,8,SLOW,0.005385458728560274,258289038.0,0.0,28.0,0.0
dispatch,dispatch|1100037|w36|pSLOW,1100037,36,SLOW,4,FAST,0.005292226818229546,913582440.0,42.0,56.0,0.0
dispatch,dispatch|1100037|w36|pSLOW,1100037,36,SLOW,4,THESIS,0.005292226818229546,913582440.0,42.0,28.0,0.0
dispatch,dispatch|1100037|w36|pSLOW,1100037,36,SLOW,4,SLOW,0.0055277048587537465,919762800.0,49.0,14.0,0.0
dispatch,dispatch|1100037|w36|pSLOW,1100037,36,SLOW,8,FAST,0.005006215051362382,1088366616.0,46.0,112.0,0.0
dispatch,dispatch|1100037|w36|pSLOW,1100037,36,SLOW,8,THESIS,0.005006215051362382,1088366616.0,46.0,56.0,0.0
dispatch,dispatch|1100037|w36|pSLOW,1100037,36,SLOW,8,SLOW,0.005371112570647282,1115878806.0,61.0,28.0,0.0
dispatch,dispatch|1100037|w44|pFAST,1100037,44,FAST,4,FAST,0.0054110796816018315,418681764.0,0.0,56.0,0.0
dispatch,dispatch|1100037|w44|pFAST,1100037,44,FAST,4,THESIS,0.0054110796816018315,418681764.0,0.0,28.0,0.0
dispatch,dispatch|1100037|w44|pFAST,1100037,44,FAST,4,SLOW,0.005479906796755244,423679782.0,0.0,14.0,0.0
dispatch,dispatch|1100037|w44|pFAST,1100037,44,FAST,8,FAST,0.0053681226014270856,473607762.0,0.0,112.0,0.0
dispatch,dispatch|1100037|w44|pFAST,1100037,44,FAST,8,THESIS,0.0053681226014270856,473607762.0,0.0,56.0,0.0
dispatch,dispatch|1100037|w44|pFAST,1100037,44,FAST,8,SLOW,0.0054471948127424894,498513354.0,0.0,28.0,0.0
dispatch,dispatch|1100038|w12|pTHESIS,1100038,12,THESIS,4,FAST,0.005291806154699324,83754240.0,0.0,56.0,0.0
dispatch,dispatch|1100038|w12|pTHESIS,1100038,12,THESIS,4,THESIS,0.005346615160422531,84607680.0,0.0,28.0,0.0
dispatch,dispatch|1100038|w12|pTHESIS,1100038,12,THESIS,4,SLOW,0.005273429982270685,87898584.0,0.0,14.0,0.0
dispatch,dispatch|1100038|w12|pTHESIS,1100038,12,THESIS,8,FAST,0.005371531276797593,115999434.0,0.0,112.0,0.0
dispatch,dispatch|1100038|w12|pTHESIS,1100038,12,THESIS,8,THESIS,0.005367631504242007,117646794.0,0.0,56.0,0.0
dispatch,dispatch|1100038|w12|pTHESIS,1100038,12,THESIS,8,SLOW,0.005330535192543086,140505678.0,0.0,28.0,0.0
dispatch,dispatch|1100038|w24|pSLOW,1100038,24,SLOW,4,FAST,0.005132297701860413,425534016.0,10.0,56.0,0.0
dispatch,dispatch|1100038|w24|pSLOW,1100038,24,SLOW,4,THESIS,0.005132297701860413,425534016.0,10.0,28.0,0.0
dispatch,dispatch|1100038|w24|pSLOW,1100038,24,SLOW,4,SLOW,0.00539230788563628,431719608.0,18.0,14.0,0.0
dispatch,dispatch|1100038|w24|pSLOW,1100038,24,SLOW,8,FAST,0.0050867943691895985,541500144.0,13.0,112.0,0.0
dispatch,dispatch|1100038|w24|pSLOW,1100038,24,SLOW,8,THESIS,0.0050867943691895985,541500144.0,13.0,56.0,0.0
dispatch,dispatch|1100038|w24|pSLOW,1100038,24,SLOW,8,SLOW,0.005396234162922868,568060176.0,28.0,28.0,0.0
dispatch,dispatch|1100038|w36|pFAST,1100038,36,FAST,4,FAST,0.005426833345114634,310022526.0,0.0,56.0,0.0
dispatch,dispatch|1100038|w36|pFAST,1100038,36,FAST,4,THESIS,0.005426833345114634,310022526.0,0.0,28.0,0.0
dispatch,dispatch|1100038|w36|pFAST,1100038,36,FAST,4,SLOW,0.005509218051034391,316447590.0,0.0,14.0,0.0
dispatch,dispatch|1100038|w36|pFAST,1100038,36,FAST,8,FAST,0.005431705067056409,357407298.0,0.0,112.0,0.0
dispatch,dispatch|1100038|w36|pFAST,1100038,36,FAST,8,THESIS,0.005416558141713045,358277574.0,0.0,56.0,0.0
dispatch,dispatch|1100038|w36|pFAST,1100038,36,FAST,8,SLOW,0.00550877324694331,382603860.0,0.0,28.0,0.0
dispatch,dispatch|1100038|w44|pTHESIS,1100038,44,THESIS,4,FAST,0.0054395751315314,416643702.0,0.0,56.0,0.0
dispatch,dispatch|1100038|w44|pTHESIS,1100038,44,THESIS,4,THESIS,0.005435549904089277,416871738.0,0.0,28.0,0.0
dispatch,dispatch|1100038|w44|pTHESIS,1100038,44,THESIS,4,SLOW,0.005431450330060638,422317992.0,0.0,14.0,0.0
dispatch,dispatch|1100038|w44|pTHESIS,1100038,44,THESIS,8,FAST,0.0054279988194417365,469983384.0,0.0,112.0,0.0
dispatch,dispatch|1100038|w44|pTHESIS,1100038,44,THESIS,8,THESIS,0.005424280973004286,470211420.0,0.0,56.0,0.0
dispatch,dispatch|1100038|w44|pTHESIS,1100038,44,THESIS,8,SLOW,0.005424978527214561,495269730.0,0.0,28.0,0.0
dispatch,dispatch|1100039|w12|pSLOW,1100039,12,SLOW,4,FAST,0.004975375337001934,139439160.0,0.0,56.0,0.0
dispatch,dispatch|1100039|w12|pSLOW,1100039,12,SLOW,4,THESIS,0.004974413960901377,139980864.0,0.0,28.0,0.0
dispatch,dispatch|1100039|w12|pSLOW,1100039,12,SLOW,4,SLOW,0.005335882224601263,145883880.0,0.0,14.0,0.0
dispatch,dispatch|1100039|w12|pSLOW,1100039,12,SLOW,8,FAST,0.00481726482426878,191952504.0,0.0,112.0,0.0
dispatch,dispatch|1100039|w12|pSLOW,1100039,12,SLOW,8,THESIS,0.004814505901773429,193650744.0,0.0,56.0,0.0
dispatch,dispatch|1100039|w12|pSLOW,1100039,12,SLOW,8,SLOW,0.005355587451756825,227408328.0,0.0,28.0,0.0
dispatch,dispatch|1100039|w24|pFAST,1100039,24,FAST,4,FAST,0.005019502178919758,206208114.0,0.0,56.0,0.0
dispatch,dispatch|1100039|w24|pFAST,1100039,24,FAST,4,THESIS,0.005012096654396259,206608116.0,0.0,28.0,0.0
dispatch,dispatch|1100039|w24|pFAST,1100039,24,FAST,4,SLOW,0.00502590835168863,211005822.0,0.0,14.0,0.0
dispatch,dispatch|1100039|w24|pFAST,1100039,24,FAST,8,FAST,0.0049920473780473915,248080746.0,0.0,112.0,0.0
dispatch,dispatch|1100039|w24|pFAST,1100039,24,FAST,8,THESIS,0.004974904532083795,248396106.0,0.0,56.0,0.0
dispatch,dispatch|1100039|w24|pFAST,1100039,24,FAST,8,SLOW,0.005003472651753822,269567574.0,0.0,28.0,0.0
dispatch,dispatch|1100039|w36|pTHESIS,1100039,36,THESIS,4,FAST,0.005213492619278941,354037884.0,0.0,56.0,0.0
dispatch,dispatch|1100039|w36|pTHESIS,1100039,36,THESIS,4,THESIS,0.005221441224764696,355332780.0,0.0,28.0,0.0
dispatch,dispatch|1100039|w36|pTHESIS,1100039,36,THESIS,4,SLOW,0.005182250751682328,359697954.0,0.0,14.0,0.0
dispatch,dispatch|1100039|w36|pTHESIS,1100039,36,THESIS,8,FAST,0.0052868747295462416,411064092.0,0.0,112.0,0.0
dispatch,dispatch|1100039|w36|pTHESIS,1100039,36,THESIS,8,THESIS,0.005299379218793013,413979384.0,0.0,56.0,0.0
dispatch,dispatch|1100039|w36|pTHESIS,1100039,36,THESIS,8,SLOW,0.005230411635479668,438349866.0,0.0,28.0,0.0
dispatch,dispatch|1100039|w44|pSLOW,1100039,44,SLOW,4,FAST,0.005078637512065529,1326442296.0,66.0,56.0,0.0
dispatch,dispatch|1100039|w44|pSLOW,1100039,44,SLOW,4,THESIS,0.005077831724073273,1326562296.0,66.0,28.0,0.0
dispatch,dispatch|1100039|w44|pSLOW,1100039,44,SLOW,4,SLOW,0.0052218155573693645,1332932496.0,74.0,14.0,0.0
dispatch,dispatch|1100039|w44|pSLOW,1100039,44,SLOW,8,FAST,0.004802550920552148,1530846294.0,66.0,112.0,0.0
dispatch,dispatch|1100039|w44|pSLOW,1100039,44,SLOW,8,THESIS,0.004801863880264013,1531026726.0,66.0,56.0,0.0
dispatch,dispatch|1100039|w44|pSLOW,1100039,44,SLOW,8,SLOW,0.00518020055036993,1566241404.0,85.0,28.0,0.0
dispatch,dispatch|1100040|w12|pFAST,1100040,12,FAST,4,FAST,0.005073475786060813,107900856.0,0.0,56.0,0.0
dispatch,dispatch|1100040|w12|pFAST,1100040,12,FAST,4,THESIS,0.005133946042995012,110167866.0,0.0,28.0,0.0
dispatch,dispatch|1100040|w12|pFAST,1100040,12,FAST,4,SLOW,0.005180102474185048,113882478.0,0.0,14.0,0.0
dispatch,dispatch|1100040|w12|pFAST,1100040,12,FAST,8,FAST,0.005120476856023919,149525592.0,0.0,112.0,0.0
dispatch,dispatch|1100040|w12|pFAST,1100040,12,FAST,8,THESIS,0.005070736787025242,153116544.0,0.0,56.0,0.0
dispatch,dispatch|1100040|w12|pFAST,1100040,12,FAST,8,SLOW,0.005267062009786092,178298634.0,0.0,28.0,0.0
dispatch,dispatch|1100040|w24|pTHESIS,1100040,24,THESIS,4,FAST,0.005056099094412176,261953868.0,0.0,56.0,0.0
dispatch,dispatch|1100040|w24|pTHESIS,1100040,24,THESIS,4,THESIS,0.005056099094412176,261953868.0,0.0,28.0,0.0
dispatch,dispatch|1100040|w24|pTHESIS,1100040,24,THESIS,4,SLOW,0.005084136495622935,264993390.0,0.0,14.0,0.0
dispatch,dispatch|1100040|w24|pTHESIS,1100040,24,THESIS,8,FAST,0.005069907932393534,319889400.0,0.0,112.0,0.0
dispatch,dispatch|1100040|w24|pTHESIS,1100040,24,THESIS,8,THESIS,0.005100174734511127,321177168.0,0.0,56.0,0.0
dispatch,dispatch|1100040|w24|pTHESIS,1100040,24,THESIS,8,SLOW,0.0051445081369152915,345073194.0,0.0,28.0,0.0
dispatch,dispatch|1100040|w36|pSLOW,1100040,36,SLOW,4,FAST,0.005169426683965133,991009092.0,49.0,56.0,0.0
dispatch,dispatch|1100040|w36|pSLOW,1100040,36,SLOW,4,THESIS,0.005169426683965133,991009092.0,49.0,28.0,0.0
dispatch,dispatch|1100040|w36|pSLOW,1100040,36,SLOW,4,SLOW,0.005311557883489278,998708076.0,57.0,14.0,0.0
dispatch,dispatch|1100040|w36|pSLOW,1100040,36,SLOW,8,FAST,0.0049476904702979415,1166516478.0,49.0,112.0,0.0
dispatch,dispatch|1100040|w36|pSLOW,1100040,36,SLOW,8,THESIS,0.0049476904702979415,1166516478.0,49.0,56.0,0.0
dispatch,dispatch|1100040|w36|pSLOW,1100040,36,SLOW,8,SLOW,0.005375984194859669,1205133954.0,67.0,28.0,0.0
dispatch,dispatch|1100040|w44|pFAST,1100040,44,FAST,4,FAST,0.005308304063327543,576461658.0,0.0,56.0,0.0
dispatch,dispatch|1100040|w44|pFAST,1100040,44,FAST,4,THESIS,0.00530154315266177,576506118.0,0.0,28.0,0.0
dispatch,dispatch|1100040|w44|pFAST,1100040,44,FAST,4,SLOW,0.0053165630634255945,582101424.0,0.0,14.0,0.0
dispatch,dispatch|1100040|w44|pFAST,1100040,44,FAST,8,FAST,0.005216764565161028,648938046.0,0.0,112.0,0.0
dispatch,dispatch|1100040|w44|pFAST,1100040,44,FAST,8,THESIS,0.005235450725991013,649474986.0,0.0,56.0,0.0
dispatch,dispatch|1100040|w44|pFAST,1100040,44,FAST,8,SLOW,0.005288181441367641,673833996.0,0.0,28.0,0.0
dispatch,dispatch|1100041|w12|pTHESIS,1100041,12,THESIS,4,FAST,0.005532941551088515,107175234.0,0.0,56.0,0.0
dispatch,dispatch|1100041|w12|pTHESIS,1100041,12,THESIS,4,THESIS,0.005509791489688306,107986968.0,0.0,28.0,0.0
dispatch,dispatch|1100041|w12|pTHESIS,1100041,12,THESIS,4,SLOW,0.00556581885365907,112827276.0,0.0,14.0,0.0
dispatch,dispatch|1100041|w12|pTHESIS,1100041,12,THESIS,8,FAST,0.005455560158847637,149963376.0,0.0,112.0,0.0
dispatch,dispatch|1100041|w12|pTHESIS,1100041,12,THESIS,8,THESIS,0.00543640789110381,151558092.0,0.0,56.0,0.0
dispatch,dispatch|1100041|w12|pTHESIS,1100041,12,THESIS,8,SLOW,0.005549209035809009,175897242.0,0.0,28.0,0.0
dispatch,dispatch|1100041|w24|pSLOW,1100041,24,SLOW,4,FAST,0.004747660550276019,451036074.0,10.0,56.0,0.0
dispatch,dispatch|1100041|w24|pSLOW,1100041,24,SLOW,4,THESIS,0.004749609103606849,451521114.0,10.0,28.0,0.0
dispatch,dispatch|1100041|w24|pSLOW,1100041,24,SLOW,4,SLOW,0.005201168192575406,459401922.0,19.0,14.0,0.0
dispatch,dispatch|1100041|w24|pSLOW,1100041,24,SLOW,8,FAST,0.004470899458422214,561183906.0,10.0,112.0,0.0
dispatch,dispatch|1100041|w24|pSLOW,1100041,24,SLOW,8,THESIS,0.004475386200048071,561365274.0,10.0,56.0,0.0
dispatch,dispatch|1100041|w24|pSLOW,1100041,24,SLOW,8,SLOW,0.005117889114608182,599206440.0,30.0,28.0,0.0
dispatch,dispatch|1100041|w36|pFAST,1100041,36,FAST,4,FAST,0.005106235892874218,396621804.0,0.0,56.0,0.0
dispatch,dispatch|1100041|w36|pFAST,1100041,36,FAST,4,THESIS,0.005106235892874218,396621804.0,0.0,28.0,0.0
dispatch,dispatch|1100041|w36|pFAST,1100041,36,FAST,4,SLOW,0.005126988905554018,401131860.0,0.0,14.0,0.0
dispatch,dispatch|1100041|w36|pFAST,1100041,36,FAST,8,FAST,0.005218096189454716,458637828.0,0.0,112.0,0.0
dispatch,dispatch|1100041|w36|pFAST,1100041,36,FAST,8,THESIS,0.005218096189454716,458742954.0,0.0,56.0,0.0
dispatch,dispatch|1100041|w36|pFAST,1100041,36,FAST,8,SLOW,0.005208521065566535,481009242.0,0.0,28.0,0.0
dispatch,dispatch|1100041|w44|pTHESIS,1100041,44,THESIS,4,FAST,0.005249832788132052,527880768.0,0.0,56.0,0.0
dispatch,dispatch|1100041|w44|pTHESIS,1100041,44,THESIS,4,THESIS,0.005249832788132052,527880768.0,0.0,28.0,0.0
dispatch,dispatch|1100041|w44|pTHESIS,1100041,44,THESIS,4,SLOW,0.0052489102386789836,532375140.0,0.0,14.0,0.0
dispatch,dispatch|1100041|w44|pTHESIS,1100041,44,THESIS,8,FAST,0.005158986840937789,600025374.0,0.0,112.0,0.0
dispatch,dispatch|1100041|w44|pTHESIS,1100041,44,THESIS,8,THESIS,0.005158986840937789,600025374.0,0.0,56.0,0.0
dispatch,dispatch|1100041|w44|pTHESIS,1100041,44,THESIS,8,SLOW,0.005137487065879831,619423746.0,0.0,28.0,0.0
dispatch,dispatch|1100042|w12|pSLOW,1100042,12,SLOW,4,FAST,0.004898280693282403,142458108.0,0.0,56.0,0.0
dispatch,dispatch|1100042|w12|pSLOW,1100042,12,SLOW,4,THESIS,0.005079537070058472,146734002.0,0.0,28.0,0.0
dispatch,dispatch|1100042|w12|pSLOW,1100042,12,SLOW,4,SLOW,0.005312113586150676,151520946.0,0.0,14.0,0.0
dispatch,dispatch|1100042|w12|pSLOW,1100042,12,SLOW,8,FAST,0.0046909162224136524,201470004.0,0.0,112.0,0.0
dispatch,dispatch|1100042|w12|pSLOW,1100042,12,SLOW,8,THESIS,0.00481689492043301,215852406.0,0.0,56.0,0.0
dispatch,dispatch|1100042|w12|pSLOW,1100042,12,SLOW,8,SLOW,0.005339581744628656,242581446.0,2.0,28.0,0.0
dispatch,dispatch|1100042|w24|pFAST,1100042,24,FAST,4,FAST,0.004889127803777088,288361140.0,0.0,56.0,0.0
dispatch,dispatch|1100042|w24|pFAST,1100042,24,FAST,4,THESIS,0.004912151845637742,288771798.0,0.0,28.0,0.0
dispatch,dispatch|1100042|w24|pFAST,1100042,24,FAST,4,SLOW,0.004912216793994966,293727060.0,0.0,14.0,0.0
dispatch,dispatch|1100042|w24|pFAST,1100042,24,FAST,8,FAST,0.004979749060910333,350963664.0,0.0,112.0,0.0
dispatch,dispatch|1100042|w24|pFAST,1100042,24,FAST,8,THESIS,0.004999827252397417,353088906.0,0.0,56.0,0.0
dispatch,dispatch|1100042|w24|pFAST,1100042,24,FAST,8,SLOW,0.00499618345478988,376955208.0,0.0,28.0,0.0
dispatch,dispatch|1100042|w36|pTHESIS,1100042,36,THESIS,4,FAST,0.005008578727475823,491219886.0,0.0,56.0,0.0
dispatch,dispatch|1100042|w36|pTHESIS,1100042,36,THESIS,4,THESIS,0.005008578727475823,491219886.0,0.0,28.0,0.0
dispatch,dispatch|1100042|w36|pTHESIS,1100042,36,THESIS,4,SLOW,0.005014158123818933,496028232.0,0.0,14.0,0.0
dispatch,dispatch|1100042|w36|pTHESIS,1100042,36,THESIS,8,FAST,0.00508578924720478,560662992.0,0.0,112.0,0.0
dispatch,dispatch|1100042|w36|pTHESIS,1100042,36,THESIS,8,THESIS,0.005068958239616842,559370472.0,0.0,56.0,0.0
dispatch,dispatch|1100042|w36|pTHESIS,1100042,36,THESIS,8,SLOW,0.005101355425008104,586408398.0,0.0,28.0,0.0
dispatch,dispatch|1100042|w44|pSLOW,1100042,44,SLOW,4,FAST,0.005133289110471833,1390481778.0,67.0,56.0,0.0
dispatch,dispatch|1100042|w44|pSLOW,1100042,44,SLOW,4,THESIS,0.005133289110471833,1390481778.0,67.0,28.0,0.0
dispatch,dispatch|1100042|w44|pSLOW,1100042,44,SLOW,4,SLOW,0.005316085034922597,1399092720.0,78.0,14.0,0.0
dispatch,dispatch|1100042|w44|pSLOW,1100042,44,SLOW,8,FAST,0.005034196474772772,1623797640.0,84.0,112.0,0.0
dispatch,dispatch|1100042|w44|pSLOW,1100042,44,SLOW,8,THESIS,0.005034196474772772,1623797640.0,84.0,56.0,0.0
dispatch,dispatch|1100042|w44|pSLOW,1100042,44,SLOW,8,SLOW,0.0051366279820651015,1649994450.0,95.0,28.0,0.0
dispatch,dispatch|1100043|w12|pFAST,1100043,12,FAST,4,FAST,0.005343367187738305,82655682.0,0.0,56.0,0.0
dispatch,dispatch|1100043|w12|pFAST,1100043,12,FAST,4,THESIS,0.005359165057174649,83372880.0,0.0,28.0,0.0
dispatch,dispatch|1100043|w12|pFAST,1100043,12,FAST,4,SLOW,0.005343661909864943,86861748.0,0.0,14.0,0.0
dispatch,dispatch|1100043|w12|pFAST,1100043,12,FAST,8,FAST,0.005378176657124169,118290270.0,0.0,112.0,0.0
dispatch,dispatch|1100043|w12|pFAST,1100043,12,FAST,8,THESIS,0.005373293639156449,121740600.0,0.0,56.0,0.0
dispatch,dispatch|1100043|w12|pFAST,1100043,12,FAST,8,SLOW,0.005490922859032852,141542742.0,0.0,28.0,0.0
dispatch,dispatch|1100043|w24|pTHESIS,1100043,24,THESIS,4,FAST,0.005142356411302547,203381322.0,0.0,56.0,0.0
dispatch,dispatch|1100043|w24|pTHESIS,1100043,24,THESIS,4,THESIS,0.005142356411302547,203381322.0,0.0,28.0,0.0
dispatch,dispatch|1100043|w24|pTHESIS,1100043,24,THESIS,4,SLOW,0.005259840775438521,208445376.0,0.0,14.0,0.0
dispatch,dispatch|1100043|w24|pTHESIS,1100043,24,THESIS,8,FAST,0.00519974422756143,248065914.0,0.0,112.0,0.0
dispatch,dispatch|1100043|w24|pTHESIS,1100043,24,THESIS,8,THESIS,0.005226677285952619,248560122.0,0.0,56.0,0.0
dispatch,dispatch|1100043|w24|pTHESIS,1100043,24,THESIS,8,SLOW,0.0053062943268005845,272819364.0,0.0,28.0,0.0
dispatch,dispatch|1100043|w36|pSLOW,1100043,36,SLOW,4,FAST,0.005152936862723011,940732410.0,42.0,56.0,0.0
dispatch,dispatch|1100043|w36|pSLOW,1100043,36,SLOW,4,THESIS,0.005152936862723011,940732410.0,42.0,28.0,0.0
dispatch,dispatch|1100043|w36|pSLOW,1100043,36,SLOW,4,SLOW,0.005390872045625981,948607914.0,51.0,14.0,0.0
dispatch,dispatch|1100043|w36|pSLOW,1100043,36,SLOW,8,FAST,0.004970303203506301,1106152044.0,42.0,112.0,0.0
dispatch,dispatch|1100043|w36|pSLOW,1100043,36,SLOW,8,THESIS,0.004998093784994168,1106273676.0,42.0,56.0,0.0
dispatch,dispatch|1100043|w36|pSLOW,1100043,36,SLOW,8,SLOW,0.005446168004626041,1145335182.0,62.0,28.0,0.0
dispatch,dispatch|1100043|w44|pFAST,1100043,44,FAST,4,FAST,0.005494177900741684,429548856.0,0.0,56.0,0.0
dispatch,dispatch|1100043|w44|pFAST,1100043,44,FAST,4,THESIS,0.005494177900741684,429548856.0,0.0,28.0,0.0
dispatch,dispatch|1100043|w44|pFAST,1100043,44,FAST,4,SLOW,0.005500093937996192,435492588.0,0.0,14.0,0.0
dispatch,dispatch|1100043|w44|pFAST,1100043,44,FAST,8,FAST,0.005449766565938703,482531850.0,0.0,112.0,0.0
dispatch,dispatch|1100043|w44|pFAST,1100043,44,FAST,8,THESIS,0.005449766565938703,482531850.0,0.0,56.0,0.0
dispatch,dispatch|1100043|w44|pFAST,1100043,44,FAST,8,SLOW,0.005442937417898555,509362050.0,0.0,28.0,0.0
dispatch,dispatch|1100044|w12|pTHESIS,1100044,12,THESIS,4,FAST,0.004942854064767045,120818748.0,0.0,56.0,0.0
dispatch,dispatch|1100044|w12|pTHESIS,1100044,12,THESIS,4,THESIS,0.004942854064767045,120818748.0,0.0,28.0,0.0
dispatch,dispatch|1100044|w12|pTHESIS,1100044,12,THESIS,4,SLOW,0.005172665066404088,125882742.0,0.0,14.0,0.0
dispatch,dispatch|1100044|w12|pTHESIS,1100044,12,THESIS,8,FAST,0.004896569192674162,164401548.0,0.0,112.0,0.0
dispatch,dispatch|1100044|w12|pTHESIS,1100044,12,THESIS,8,THESIS,0.00489514501600029,164584524.0,0.0,56.0,0.0
dispatch,dispatch|1100044|w12|pTHESIS,1100044,12,THESIS,8,SLOW,0.00533516881129068,190115208.0,0.0,28.0,0.0
dispatch,dispatch|1100044|w24|pSLOW,1100044,24,SLOW,4,FAST,0.005205738617214,464580714.0,12.0,56.0,0.0
dispatch,dispatch|1100044|w24|pSLOW,1100044,24,SLOW,4,THESIS,0.005205738617214,464580714.0,12.0,28.0,0.0
dispatch,dispatch|1100044|w24|pSLOW,1100044,24,SLOW,4,SLOW,0.00543907215860968,471978174.0,19.0,14.0,0.0
dispatch,dispatch|1100044|w24|pSLOW,1100044,24,SLOW,8,FAST,0.004894020185773569,576284004.0,12.0,112.0,0.0
dispatch,dispatch|1100044|w24|pSLOW,1100044,24,SLOW,8,THESIS,0.004894020185773569,576284004.0,12.0,56.0,0.0
dispatch,dispatch|1100044|w24|pSLOW,1100044,24,SLOW,8,SLOW,0.005415066390029203,613456272.0,30.0,28.0,0.0
dispatch,dispatch|1100044|w36|pFAST,1100044,36,FAST,4,FAST,0.004937171889664496,419960784.0,0.0,56.0,0.0
dispatch,dispatch|1100044|w36|pFAST,1100044,36,FAST,4,THESIS,0.004935816871244962,420656304.0,0.0,28.0,0.0
dispatch,dispatch|1100044|w36|pFAST,1100044,36,FAST,4,SLOW,0.004976459335752827,425285544.0,0.0,14.0,0.0
dispatch,dispatch|1100044|w36|pFAST,1100044,36,FAST,8,FAST,0.005053905619596775,480242478.0,0.0,112.0,0.0
dispatch,dispatch|1100044|w36|pFAST,1100044,36,FAST,8,THESIS,0.005079520116179563,482473476.0,0.0,56.0,0.0
dispatch,dispatch|1100044|w36|pFAST,1100044,36,FAST,8,SLOW,0.005081489814521443,504933942.0,0.0,28.0,0.0
dispatch,dispatch|1100044|w44|pTHESIS,1100044,44,THESIS,4,FAST,0.005140794961542123,549631740.0,0.0,56.0,0.0
dispatch,dispatch|1100044|w44|pTHESIS,1100044,44,THESIS,4,THESIS,0.00513384975785533,549692772.0,0.0,28.0,0.0
dispatch,dispatch|1100044|w44|pTHESIS,1100044,44,THESIS,4,SLOW,0.005123873903119858,554431152.0,0.0,14.0,0.0
dispatch,dispatch|1100044|w44|pTHESIS,1100044,44,THESIS,8,FAST,0.005124547844598641,615311472.0,0.0,112.0,0.0
dispatch,dispatch|1100044|w44|pTHESIS,1100044,44,THESIS,8,THESIS,0.005104990815128763,616840368.0,0.0,56.0,0.0
dispatch,dispatch|1100044|w44|pTHESIS,1100044,44,THESIS,8,SLOW,0.005115165037386036,640719276.0,0.0,28.0,0.0
dispatch,dispatch|1100045|w12|pSLOW,1100045,12,SLOW,4,FAST,0.005413655686687928,135514248.0,0.0,56.0,0.0
dispatch,dispatch|1100045|w12|pSLOW,1100045,12,SLOW,4,THESIS,0.005413655686687928,135514248.0,0.0,28.0,0.0
dispatch,dispatch|1100045|w12|pSLOW,1100045,12,SLOW,4,SLOW,0.005870945888567354,142832562.0,0.0,14.0,0.0
dispatch,dispatch|1100045|w12|pSLOW,1100045,12,SLOW,8,FAST,0.005301905847947777,187274766.0,0.0,112.0,0.0
dispatch,dispatch|1100045|w12|pSLOW,1100045,12,SLOW,8,THESIS,0.005301905847947777,187274766.0,0.0,56.0,0.0
dispatch,dispatch|1100045|w12|pSLOW,1100045,12,SLOW,8,SLOW,0.005919043300139823,225589338.0,0.0,28.0,0.0
dispatch,dispatch|1100045|w24|pFAST,1100045,24,FAST,4,FAST,0.005502776143914529,187881804.0,0.0,56.0,0.0
dispatch,dispatch|1100045|w24|pFAST,1100045,24,FAST,4,THESIS,0.005502776143914529,187881804.0,0.0,28.0,0.0
dispatch,dispatch|1100045|w24|pFAST,1100045,24,FAST,4,SLOW,0.005585786124733825,191849346.0,0.0,14.0,0.0
dispatch,dispatch|1100045|w24|pFAST,1100045,24,FAST,8,FAST,0.00556089004677519,225372438.0,0.0,112.0,0.0
dispatch,dispatch|1100045|w24|pFAST,1100045,24,FAST,8,THESIS,0.00557011768605941,226464018.0,0.0,56.0,0.0
dispatch,dispatch|1100045|w24|pFAST,1100045,24,FAST,8,SLOW,0.005610022009465279,251057934.0,0.0,28.0,0.0
dispatch,dispatch|1100045|w36|pTHESIS,1100045,36,THESIS,4,FAST,0.00554491639055941,318522690.0,0.0,56.0,0.0
dispatch,dispatch|1100045|w36|pTHESIS,1100045,36,THESIS,4,THESIS,0.005566468174838807,320518920.0,0.0,28.0,0.0
dispatch,dispatch|1100045|w36|pTHESIS,1100045,36,THESIS,4,SLOW,0.005539297726460053,323255730.0,0.0,14.0,0.0
